file_name,category
2031364.jpg,02.03 Объявление о работе
2031372.mp4,01.01 Прочая реклама
2031376.mp4,"05.03 Информационная продукция,09.02 Иные акции"
2031381.jpg,"05.03 Информационная продукция,01.01 Прочая реклама"
2031400.jpg,01.01 Прочая реклама
2031401.jpg,01.01 Прочая реклама
2031406.jpg,01.01 Прочая реклама
2031413.jpeg,01.01 Прочая реклама
2031417.jpg,28.08 Застройщик
2031471.mp4,01.01 Прочая реклама
2031485.mp4,01.01 Прочая реклама
2031486.pdf,01.01 Прочая реклама
2031487.PNG,01.01 Прочая реклама
2031506.png,02.03 Объявление о работе
2031515.jpg,01.01 Прочая реклама
2031521.mp4,01.01 Прочая реклама
2031551.png,01.01 Прочая реклама
2031552.png,01.01 Прочая реклама
2031553.png,01.01 Прочая реклама
2031554.png,01.01 Прочая реклама
2031583.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
2031584.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
2031585.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
2031588.png,01.01 Прочая реклама
2031594.mp4,01.01 Прочая реклама
2031595.mp4,01.01 Прочая реклама
2031633.jpg,01.01 Прочая реклама
2031634.jpg,01.01 Прочая реклама
2031646.mp4,01.01 Прочая реклама
2031649.png,01.01 Прочая реклама
2031650.png,01.01 Прочая реклама
2031659.jpg,"02.03 Объявление о работе,01.01 Прочая реклама"
2031667.png,01.01 Прочая реклама
2031668.png,01.01 Прочая реклама
2031675.mp4,01.01 Прочая реклама
2031690.jpeg,01.01 Прочая реклама
2031718.png,01.01 Прочая реклама
2031719.png,01.01 Прочая реклама
2031734.jpg,01.01 Прочая реклама
2031735.jpg,01.01 Прочая реклама
2031775.jpg,01.01 Прочая реклама
2031776.jpg,01.01 Прочая реклама
2031777.jpg,01.01 Прочая реклама
2031780.mp4,01.01 Прочая реклама
2031804.jpg,28.01 Финансовая организация (банк брокер страхование и т.д.)
2031812.png,01.01 Прочая реклама
2031919.mp4,01.01 Прочая реклама
2031920.mp4,01.01 Прочая реклама
2031964.mp4,01.01 Прочая реклама
2031965.mp4,01.01 Прочая реклама
2031966.mp4,01.01 Прочая реклама
2031986.jpe,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
2031996.mp4,"05.05 Физическое лицо,01.01 Прочая реклама"
2032004.mp4,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
2032005.mp4,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
2032006.mp4,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
2032009.jpg,"05.07 QR-код / адрес сайта,05.05 Физическое лицо,01.01 Прочая реклама"
2032055.mp4,01.01 Прочая реклама
2032101.zip,"01.01 Прочая реклама,09.02 Иные акции"
2032102.jpg,"01.01 Прочая реклама,09.02 Иные акции"
2032103.jpg,"01.01 Прочая реклама,09.02 Иные акции"
2032104.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2032105.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2032111.mp4,01.01 Прочая реклама
2032131.mp4,01.01 Прочая реклама
2032132.mp4,01.01 Прочая реклама
2032145.mp4,27.01 Спорт+букмекер
2032154.jpg,24.06 МедОрганизация/Аптека
2032168.jpg,"01.01 Прочая реклама,05.03 Информационная продукция,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции"
2032173.mp4,"08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032185.jpg,24.01 Медицинские услуги
2032193.mp4,01.01 Прочая реклама
2032208.jpg,01.01 Прочая реклама
2032211.mp4,01.01 Прочая реклама
2032212.mp4,01.01 Прочая реклама
2032213.mp4,01.01 Прочая реклама
2032214.mp4,01.01 Прочая реклама
2032223.jpg,08.01 Дистанционные продажи
2032224.jpg,08.01 Дистанционные продажи
2032225.jpg,08.01 Дистанционные продажи
2032226.jpg,08.01 Дистанционные продажи
2032243.jpg,01.01 Прочая реклама
2032244.jpg,01.01 Прочая реклама
2032245.jpg,01.01 Прочая реклама
2032246.jpg,01.01 Прочая реклама
2032247.jpg,01.01 Прочая реклама
2032248.jpg,01.01 Прочая реклама
2032251.jpg,01.01 Прочая реклама
2032275.mp4,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032276.mp4,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032280.jpg,08.01 Дистанционные продажи
2032281.mp4,08.01 Дистанционные продажи
2032287.mp4,01.01 Прочая реклама
2032288.mp4,01.01 Прочая реклама
2032307.jpeg,"28.07 Строительство (ДДУ),01.01 Прочая реклама"
2032326.jpg,"28.10 Построенная недвижимость,05.02 Иностранные слова,28.12 Рассрочка"
2032327.jpg,"28.10 Построенная недвижимость,05.02 Иностранные слова,28.12 Рассрочка"
2032328.jpg,"28.10 Построенная недвижимость,05.02 Иностранные слова,28.12 Рассрочка"
2032329.jpg,"28.10 Построенная недвижимость,05.02 Иностранные слова,28.12 Рассрочка"
2032339.jpg,01.01 Прочая реклама
2032345.jpg,01.01 Прочая реклама
2032346.jpg,01.01 Прочая реклама
2032347.jpg,01.01 Прочая реклама
2032348.jpg,01.01 Прочая реклама
2032349.jpg,01.01 Прочая реклама
2032350.jpg,01.01 Прочая реклама
2032351.jpg,01.01 Прочая реклама
2032352.jpg,01.01 Прочая реклама
2032369.jpeg,"05.03 Информационная продукция,01.01 Прочая реклама"
2032378.jpg,05.05 Физическое лицо
2032379.jpg,05.05 Физическое лицо
2032389.mp4,"05.05 Физическое лицо,01.01 Прочая реклама"
2032397.mp4,01.01 Прочая реклама
2032398.mp4,01.01 Прочая реклама
2032405.jpg,01.01 Прочая реклама
2032420.mp4,01.01 Прочая реклама
2032421.mp4,01.01 Прочая реклама
2032422.mp4,01.01 Прочая реклама
2032423.mp4,01.01 Прочая реклама
2032424.mp4,01.01 Прочая реклама
2032425.mp4,01.01 Прочая реклама
2032426.mp4,01.01 Прочая реклама
2032427.mp4,01.01 Прочая реклама
2032428.mp4,01.01 Прочая реклама
2032429.mp4,01.01 Прочая реклама
2032435.mp4,09.01 Стимулирующее мероприятие
2032436.mp4,09.01 Стимулирующее мероприятие
2032441.jpg,02.03 Объявление о работе
2032448.jpg,28.08 Застройщик
2032449.jpg,28.08 Застройщик
2032450.jpg,28.08 Застройщик
2032451.jpg,28.08 Застройщик
2032452.jpg,28.08 Застройщик
2032453.jpg,28.08 Застройщик
2032479.mp4,01.01 Прочая реклама
2032480.mp4,01.01 Прочая реклама
2032481.mp4,01.01 Прочая реклама
2032514.mp4,01.01 Прочая реклама
2032521.mp4,01.01 Прочая реклама
2032522.mp4,01.01 Прочая реклама
2032523.mp4,01.01 Прочая реклама
2032524.mp4,01.01 Прочая реклама
2032530.jpg,"05.03 Информационная продукция,01.01 Прочая реклама"
2032547.jpe,"05.03 Информационная продукция,01.01 Прочая реклама"
2032569.mp4,01.01 Прочая реклама
2032571.mp4,01.01 Прочая реклама
2032576.png,28.03 Вклад
2032577.png,28.03 Вклад
2032740.mp4,01.01 Прочая реклама
2032755.mp4,24.01 Медицинские услуги
2032759.jpg,"01.01 Прочая реклама,09.02 Иные акции"
2032760.jpg,"01.01 Прочая реклама,09.02 Иные акции"
2032769.jpeg,01.01 Прочая реклама
2032775.mp4,01.01 Прочая реклама
2032792.mp4,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032793.mp4,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032794.mp4,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032795.mp4,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2032834.jpg,01.01 Прочая реклама
2032835.jpg,01.01 Прочая реклама
2032836.jpg,01.01 Прочая реклама
2032837.jpg,01.01 Прочая реклама
2032838.jpg,01.01 Прочая реклама
2032839.jpg,01.01 Прочая реклама
2032840.jpg,01.01 Прочая реклама
2032841.jpg,01.01 Прочая реклама
2032849.JPG,01.01 Прочая реклама
2032866.jpg,01.01 Прочая реклама
2032874.png,"08.01 Дистанционные продажи,01.01 Прочая реклама"
2032879.jpg,01.01 Прочая реклама
2032883.mp4,01.01 Прочая реклама
2032891.mp4,01.01 Прочая реклама
2032892.mp4,01.01 Прочая реклама
2032893.mp4,01.01 Прочая реклама
2032894.mp4,01.01 Прочая реклама
2032901.jpg,01.01 Прочая реклама
2032925.mp4,01.01 Прочая реклама
2032928.mp4,01.01 Прочая реклама
2032972.mp4,01.01 Прочая реклама
2032984.png,01.01 Прочая реклама
2032990.mp4,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама"
2033007.jpg,01.01 Прочая реклама
2033008.jpg,01.01 Прочая реклама
2033009.jpg,01.01 Прочая реклама
2033020.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
2033031.jpg,01.01 Прочая реклама
2033032.jpg,01.01 Прочая реклама
2033039.mp4,"05.03 Информационная продукция,01.01 Прочая реклама,09.02 Иные акции"
2033042.png,01.01 Прочая реклама
2033060.png,09.02 Иные акции
2033061.png,09.02 Иные акции
2033079.PNG,28.10 Построенная недвижимость
2033085.mp4,01.01 Прочая реклама
2033086.mp4,01.01 Прочая реклама
2033087.mp4,01.01 Прочая реклама
2033088.mp4,01.01 Прочая реклама
2033106.pdf,01.01 Прочая реклама
2033119.mp4,01.01 Прочая реклама
2033124.jpg,"01.01 Прочая реклама,09.02 Иные акции"
2033142.jpg,"05.07 QR-код / адрес сайта,24.01 Медицинские услуги,01.01 Прочая реклама,09.02 Иные акции"
2033159.jpeg,01.01 Прочая реклама
2033164.jpg,01.01 Прочая реклама
2033194.png,01.01 Прочая реклама
2033201.jpg,01.01 Прочая реклама
2033281.zip,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033283.zip,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033284.zip,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033286.zip,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033288.zip,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033290.jpeg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033291.jpeg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033292.jpeg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033293.jpeg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033294.jpeg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033295.jpeg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2033339.jpg,01.01 Прочая реклама
2033340.jpg,01.01 Прочая реклама
2033373.mp4,01.01 Прочая реклама
2033399.mp4,01.01 Прочая реклама
2033403.png,01.01 Прочая реклама
2033406.jpg,01.01 Прочая реклама
2033407.jpg,01.01 Прочая реклама
2033408.jpg,01.01 Прочая реклама
2033409.jpg,01.01 Прочая реклама
2033413.png,01.01 Прочая реклама
2033419.jpg,01.01 Прочая реклама
2033420.jpg,01.01 Прочая реклама
2033421.jpg,01.01 Прочая реклама
2033425.jpeg,09.01 Стимулирующее мероприятие
2033443.mp4,"05.02 Иностранные слова,01.01 Прочая реклама"
2033459.jpg,01.01 Прочая реклама
2033465.jpeg,"02.03 Объявление о работе,05.05 Физическое лицо"
2033493.mp4,01.01 Прочая реклама
2033494.mp4,01.01 Прочая реклама
2033503.mp4,01.01 Прочая реклама
2033520.png,01.01 Прочая реклама
2033527.jpg,09.01 Стимулирующее мероприятие
2033528.jpg,09.01 Стимулирующее мероприятие
2033529.jpg,09.01 Стимулирующее мероприятие
2033530.jpg,09.01 Стимулирующее мероприятие
2033534.jpg,01.01 Прочая реклама
2033541.jpg,01.01 Прочая реклама
2033571.jpg,01.01 Прочая реклама
2033582.jpg,"28.02 Кредит/Ипотека,28.08 Застройщик"
2033583.png,"28.02 Кредит/Ипотека,28.08 Застройщик"
2033584.jpg,"28.02 Кредит/Ипотека,28.08 Застройщик"
2033609.png,01.01 Прочая реклама
2033610.jpg,01.01 Прочая реклама
2033611.jpg,01.01 Прочая реклама
2033612.jpg,01.01 Прочая реклама
2033621.png,01.01 Прочая реклама
2033622.jpg,01.01 Прочая реклама
2033623.jpg,01.01 Прочая реклама
2033624.jpg,01.01 Прочая реклама
2033637.jpg,01.01 Прочая реклама
2033638.jpg,01.01 Прочая реклама
2033639.jpg,01.01 Прочая реклама
2033640.jpg,01.01 Прочая реклама
2033653.jpg,01.01 Прочая реклама
2033654.jpg,01.01 Прочая реклама
2033655.jpg,01.01 Прочая реклама
2033664.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
2033665.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
2033676.zip,01.01 Прочая реклама
2033677.jpg,01.01 Прочая реклама
2033678.jpg,01.01 Прочая реклама
2033685.jpg,01.01 Прочая реклама
2033698.JPG,28.10 Построенная недвижимость
2033699.JPG,28.10 Построенная недвижимость
2033700.JPG,28.10 Построенная недвижимость
2033710.mp4,01.01 Прочая реклама
2033714.jpg,28.08 Застройщик
2033715.jpg,28.08 Застройщик
2033732.jpg,"28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,01.01 Прочая реклама"
2033753.jpg,01.01 Прочая реклама
2033762.jpg,02.03 Объявление о работе
2033777.jpg,01.01 Прочая реклама
2033797.pdf,24.06 МедОрганизация/Аптека
2033804.mp4,"05.05 Физическое лицо,01.01 Прочая реклама"
2033812.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033813.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033814.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033815.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033816.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033817.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033818.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033819.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033820.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033821.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,28.08 Застройщик,28.12 Рассрочка"
2033838.mp4,01.01 Прочая реклама
2033840.jpg,01.01 Прочая реклама
2033872.mp4,01.01 Прочая реклама
2033873.mp4,01.01 Прочая реклама
2033962.mp4,01.01 Прочая реклама
2033963.mp4,01.01 Прочая реклама
2033992.mp4,"05.03 Информационная продукция,01.01 Прочая реклама"
2033993.mp4,"05.03 Информационная продукция,01.01 Прочая реклама"
2033998.png,09.02 Иные акции
2034013.mp4,"01.01 Прочая реклама,05.03 Информационная продукция,24.01 Медицинские услуги"
2034017.jpg,28.08 Застройщик
2034018.jpg,28.08 Застройщик
2034027.jpg,"08.01 Дистанционные продажи,05.07 QR-код / адрес сайта,05.02 Иностранные слова,05.05 Физическое лицо,01.01 Прочая реклама"
2034064.jpg,28.10 Построенная недвижимость
2034066.mp4,28.01 Финансовая организация (банк брокер страхование и т.д.)
2034075.jpg,01.01 Прочая реклама
2034076.jpg,01.01 Прочая реклама
2034077.jpg,01.01 Прочая реклама
2034078.jpg,01.01 Прочая реклама
2034079.jpg,01.01 Прочая реклама
2034080.jpg,01.01 Прочая реклама
2034084.png,02.03 Объявление о работе
2034122.jpg,"05.05 Физическое лицо,01.01 Прочая реклама"
2034128.mp4,01.01 Прочая реклама
2034129.mp4,01.01 Прочая реклама
2034130.mp4,01.01 Прочая реклама
2034131.mp4,01.01 Прочая реклама
2034132.mp4,01.01 Прочая реклама
2034133.mp4,01.01 Прочая реклама
2034135.jpg,09.02 Иные акции
2034162.jpg,"28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,01.01 Прочая реклама"
2034163.jpg,"28.07 Строительство (ДДУ),28.02 Кредит/Ипотека,01.01 Прочая реклама"
2034176.jpg,01.01 Прочая реклама
2034177.jpg,01.01 Прочая реклама
2034178.jpg,01.01 Прочая реклама
2034179.jpg,01.01 Прочая реклама
2034186.jpg,01.01 Прочая реклама
2034191.jpg,01.01 Прочая реклама
2034197.mp4,"08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2034204.mp4,01.01 Прочая реклама
2034205.mp4,01.01 Прочая реклама
2034217.jpg,01.01 Прочая реклама
2034218.jpg,01.01 Прочая реклама
2034219.jpg,01.01 Прочая реклама
2034220.jpg,01.01 Прочая реклама
2034235.mp4,28.08 Застройщик
2034312.mp4,01.01 Прочая реклама
2034313.mp4,01.01 Прочая реклама
2034314.mp4,01.01 Прочая реклама
2034335.jpg,"05.03 Информационная продукция,01.01 Прочая реклама"
2034364.jpg,01.01 Прочая реклама
2034369.pdf,01.01 Прочая реклама
2034399.jpg,24.06 МедОрганизация/Аптека
2034406.jpg,09.02 Иные акции
2034407.jpg,09.02 Иные акции
2034408.jpg,09.02 Иные акции
2034425.png,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2034430.jpg,01.01 Прочая реклама
2034446.jpg,01.01 Прочая реклама
2034472.jpe,"28.07 Строительство (ДДУ),05.05 Физическое лицо,28.08 Застройщик"
2034495.jpg,01.01 Прочая реклама
2034496.jpg,01.01 Прочая реклама
2034501.jpg,02.03 Объявление о работе
2034517.jpg,09.02 Иные акции
2034518.jpg,09.02 Иные акции
2034519.jpg,09.02 Иные акции
2034520.jpg,09.02 Иные акции
2034529.mp4,01.01 Прочая реклама
2034530.mp4,01.01 Прочая реклама
2034535.mp4,01.01 Прочая реклама
2034542.mp4,01.01 Прочая реклама
2034543.mp4,01.01 Прочая реклама
2034544.mp4,01.01 Прочая реклама
2034545.mp4,01.01 Прочая реклама
2034550.jpg,01.01 Прочая реклама
2034569.mp4,01.01 Прочая реклама
2034572.mp4,01.01 Прочая реклама
2034575.png,01.01 Прочая реклама
2034576.png,01.01 Прочая реклама
2034582.jpg,01.01 Прочая реклама
2034603.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
2034614.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2034621.jpg,28.08 Застройщик
2034622.jpg,28.08 Застройщик
2034623.jpg,28.08 Застройщик
2034624.jpg,28.08 Застройщик
2034629.mp4,01.01 Прочая реклама
2034635.mp4,01.01 Прочая реклама
2034657.mp4,"08.01 Дистанционные продажи,05.05 Физическое лицо,01.01 Прочая реклама"
2034658.mp4,"08.01 Дистанционные продажи,05.05 Физическое лицо,01.01 Прочая реклама"
2034659.mp4,"08.01 Дистанционные продажи,05.05 Физическое лицо,01.01 Прочая реклама"
2034672.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2034673.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2034674.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2034677.png,01.01 Прочая реклама
2034680.jpg,28.08 Застройщик
2034685.mp4,01.01 Прочая реклама
2034708.jpg,08.01 Дистанционные продажи
2034709.mp4,08.01 Дистанционные продажи
2034732.jpg,09.02 Иные акции
2034733.jpg,09.02 Иные акции
2034749.jpg,02.03 Объявление о работе
2034766.jpg,01.01 Прочая реклама
2034772.mp4,01.01 Прочая реклама
2034781.jpg,01.01 Прочая реклама
2034786.jpg,01.01 Прочая реклама
2034787.jpg,01.01 Прочая реклама
2034788.jpg,01.01 Прочая реклама
2034789.jpg,01.01 Прочая реклама
2034790.jpg,01.01 Прочая реклама
2034796.jpg,02.03 Объявление о работе
2034804.jpg,"28.10 Построенная недвижимость,05.05 Физическое лицо,01.01 Прочая реклама,28.08 Застройщик"
2034805.jpg,"28.10 Построенная недвижимость,05.05 Физическое лицо,01.01 Прочая реклама,28.08 Застройщик"
2034817.PNG,01.01 Прочая реклама
2034833.mp4,01.01 Прочая реклама
2034834.mp4,01.01 Прочая реклама
2034835.mp4,01.01 Прочая реклама
2034836.mp4,01.01 Прочая реклама
2034837.mp4,01.01 Прочая реклама
2034838.mp4,01.01 Прочая реклама
2034842.jpg,01.01 Прочая реклама
2034859.mp4,01.01 Прочая реклама
2034860.mp4,01.01 Прочая реклама
2034861.mp4,01.01 Прочая реклама
2034884.jpg,01.01 Прочая реклама
2034885.jpg,01.01 Прочая реклама
2034891.jpg,01.01 Прочая реклама
2034915.mp4,"01.01 Прочая реклама,05.03 Информационная продукция,24.01 Медицинские услуги"
2034930.jpg,01.01 Прочая реклама
2034938.mp4,"01.01 Прочая реклама,09.02 Иные акции"
2034946.mp4,01.01 Прочая реклама
2034965.mp4,01.01 Прочая реклама
2034966.mp4,01.01 Прочая реклама
2034967.mp4,01.01 Прочая реклама
2034968.mp4,01.01 Прочая реклама
2034983.jpg,01.01 Прочая реклама
2035003.pdf,01.01 Прочая реклама
2035013.jpg,"01.01 Прочая реклама,28.08 Застройщик"
2035014.jpg,"01.01 Прочая реклама,28.08 Застройщик"
2035054.mp4,01.01 Прочая реклама
2035071.mp4,01.01 Прочая реклама
2035072.mp4,01.01 Прочая реклама
2035073.mp4,01.01 Прочая реклама
2035081.jpg,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
2035082.jpg,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
2035113.png,28.08 Застройщик
2035169.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035170.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035171.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035172.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035173.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035174.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035175.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035176.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035177.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035178.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035179.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035180.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035181.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035182.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035183.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035184.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035185.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035186.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035187.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035188.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035189.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035190.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035191.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035192.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035193.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035194.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035195.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035196.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035197.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035198.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035199.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035200.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035201.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035202.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035203.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035204.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035205.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035206.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035207.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035208.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035209.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035210.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035211.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035212.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035213.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035214.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035215.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035216.mp4,"05.02 Иностранные слова,01.01 Прочая реклама,09.02 Иные акции"
2035234.jpg,01.01 Прочая реклама
2035235.jpg,01.01 Прочая реклама
2035241.jpg,01.01 Прочая реклама
2035271.jpg,24.03 Лекарственные препараты 
2035285.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
2035286.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
2035287.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
2035288.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
2035289.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
2035290.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
2035291.jpg,"28.07 Строительство (ДДУ),01.01 Прочая реклама,09.02 Иные акции"
